"mal_id","anime_title","score","members","start_date","url"
"33069","Dimension W: Short Track/Robot wa Sentou no Yume wo Miruka","6.63","16960","20160826","https://myanimelist.net/anime/33069/Dimension_W__Short_Track_Robot_wa_Sentou_no_Yume_wo_Miruka"
"33071","Bungou Stray Dogs: Hitori Ayumu","7.66","135007","20170804","https://myanimelist.net/anime/33071/Bungou_Stray_Dogs__Hitori_Ayumu"
"33075","Musaigen no Phantom World: Mizutama no Kiseki","6.80","52033","20161005","https://myanimelist.net/anime/33075/Musaigen_no_Phantom_World__Mizutama_no_Kiseki"
"33091","Planetarian: Chiisana Hoshi no Yume","7.56","85605","20160707","https://myanimelist.net/anime/33091/Planetarian__Chiisana_Hoshi_no_Yume"
"33113","Scared Rider Xechs","5.25","19514","20160706","https://myanimelist.net/anime/33113/Scared_Rider_Xechs"
"33142","Re:Zero kara Hajimeru Break Time","6.65","67223","20160408","https://myanimelist.net/anime/33142/Re_Zero_kara_Hajimeru_Break_Time"
"33156","Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium","6.33","9081","20140326","https://myanimelist.net/anime/33156/Code_Geass__Hangyaku_no_Lelouch_R2_Picture_Drama_-_Last_Moratorium"
"33164","Musaigen no Phantom World: Limitless Phantom World","6.44","27941","20160406","https://myanimelist.net/anime/33164/Musaigen_no_Phantom_World__Limitless_Phantom_World"
"33190","Planetarian: Hoshi no Hito","7.84","41158","20160903","https://myanimelist.net/anime/33190/Planetarian__Hoshi_no_Hito"
"33206","Kobayashi-san Chi no Maid Dragon","8.00","1041415","20170112","https://myanimelist.net/anime/33206/Kobayashi-san_Chi_no_Maid_Dragon"
"33255","Saiki Kusuo no <U+03A8>-nan","8.43","866338","20160704","https://myanimelist.net/anime/33255/Saiki_Kusuo_no_<U+03A8>-nan"
"33337","ACCA: 13-ku Kansatsu-ka","7.67","142728","20170110","https://myanimelist.net/anime/33337/ACCA__13-ku_Kansatsu-ka"
"33338","One Piece: Heart of Gold","7.51","60430","20160716","https://myanimelist.net/anime/33338/One_Piece__Heart_of_Gold"
"33341","Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi","6.49","15399","20160709","https://myanimelist.net/anime/33341/Time_Travel_Shoujo__Mari_Waka_to_8-nin_no_Kagakusha-tachi"
"33352","Violet Evergarden","8.66","1434031","20180111","https://myanimelist.net/anime/33352/Violet_Evergarden"
"33354","Cardcaptor Sakura: Clear Card-hen","7.65","105438","20180107","https://myanimelist.net/anime/33354/Cardcaptor_Sakura__Clear_Card-hen"
"33377","Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori","6.24","107318","20161004","https://myanimelist.net/anime/33377/Trickster__Edogawa_Ranpo_Shounen_Tanteidan_yori"
"33433","Shuumatsu no Izetta","6.75","162430","20161001","https://myanimelist.net/anime/33433/Shuumatsu_no_Izetta"
"33486","Boku no Hero Academia 2nd Season","8.18","2125297","20170401","https://myanimelist.net/anime/33486/Boku_no_Hero_Academia_2nd_Season"
"33487","Masamune-kun no Revenge","6.75","708906","20170105","https://myanimelist.net/anime/33487/Masamune-kun_no_Revenge"
"33491","Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?","7.14","6033","20160824","https://myanimelist.net/anime/33491/Shounen_Maid__Onna_wa_Dokyou_Otoko_wa_Aikyou"
"33502","Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?","7.69","337268","20170411","https://myanimelist.net/anime/33502/Shuumatsu_Nani_Shitemasu_ka_Isogashii_Desu_ka_Sukutte_Moratte_Ii_Desu_ka"
"33513","Ansatsu Kyoushitsu: 365-nichi no Jikan","7.34","92951","20161119","https://myanimelist.net/anime/33513/Ansatsu_Kyoushitsu__365-nichi_no_Jikan"
"33558","Tales of Zestiria the Cross: Saiyaku no Jidai","7.25","57999","20160703","https://myanimelist.net/anime/33558/Tales_of_Zestiria_the_Cross__Saiyaku_no_Jidai"
"33709","Garo: Guren no Tsuki Special","6.14","3193","20160706","https://myanimelist.net/anime/33709/Garo__Guren_no_Tsuki_Special"
"33713","Seihou Bukyou Outlaw Star Specials","7.10","6174","19981218","https://myanimelist.net/anime/33713/Seihou_Bukyou_Outlaw_Star_Specials"
"33726","Saiyuuki Reload Blast","7.21","36837","20170705","https://myanimelist.net/anime/33726/Saiyuuki_Reload_Blast"
"33743","Fuuka","6.51","261455","20170106","https://myanimelist.net/anime/33743/Fuuka"
"33798","Cheer Danshi!! Recap","5.88","4418","20160809","https://myanimelist.net/anime/33798/Cheer_Danshi_Recap"
"33834","Sin: Nanatsu no Taizai","5.72","132449","20170415","https://myanimelist.net/anime/33834/Sin__Nanatsu_no_Taizai"
"33839","Alice in Deadly School","5.23","17756","20210104","https://myanimelist.net/anime/33839/Alice_in_Deadly_School"
"33845","Free! Movie 1: Timeless Medley - Kizuna","7.56","39446","20170422","https://myanimelist.net/anime/33845/Free_Movie_1__Timeless_Medley_-_Kizuna"
"33889","Saredo Tsumibito wa Ryuu to Odoru","5.79","50358","20180406","https://myanimelist.net/anime/33889/Saredo_Tsumibito_wa_Ryuu_to_Odoru"
"33964","91 Days: Mijikai Rousoku","6.48","29188","20160826","https://myanimelist.net/anime/33964/91_Days__Mijikai_Rousoku"
"33988","Demi-chan wa Kataritai","7.57","370132","20170108","https://myanimelist.net/anime/33988/Demi-chan_wa_Kataritai"
"33994","Servamp Specials","6.93","16947","20161125","https://myanimelist.net/anime/33994/Servamp_Specials"
"34012","Isekai Shokudou","7.37","200154","20170704","https://myanimelist.net/anime/34012/Isekai_Shokudou"
"34019","Tsugumomo","7.05","165690","20170402","https://myanimelist.net/anime/34019/Tsugumomo"
"34051","Akiba's Trip The Animation","6.52","131658","20170104","https://myanimelist.net/anime/34051/Akibas_Trip_The_Animation"
"34055","Berserk 2nd Season","6.57","148936","20170407","https://myanimelist.net/anime/34055/Berserk_2nd_Season"
"34086","Tales of Zestiria the Cross 2nd Season","7.33","145339","20170108","https://myanimelist.net/anime/34086/Tales_of_Zestiria_the_Cross_2nd_Season"
"34103","Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen","7.46","158746","20160929","https://myanimelist.net/anime/34103/Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen"
"34104","Knight's & Magic","7.10","216634","20170702","https://myanimelist.net/anime/34104/Knights___Magic"
"34209","Meiji Tokyo Renka","7.00","43847","20190109","https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka"
"34262","Oushitsu Kyoushi Heine","7.47","123835","20170405","https://myanimelist.net/anime/34262/Oushitsu_Kyoushi_Heine"
"34280","Gamers!","6.81","564574","20170713","https://myanimelist.net/anime/34280/Gamers"
"34281","High School DxD Hero","7.26","412379","20180417","https://myanimelist.net/anime/34281/High_School_DxD_Hero"
"34350","Alice to Zouroku","7.10","107945","20170402","https://myanimelist.net/anime/34350/Alice_to_Zouroku"
"34382","Citrus","6.48","437306","20180106","https://myanimelist.net/anime/34382/Citrus"
"34389","Koro-sensei Quest!","7.05","43483","20161223","https://myanimelist.net/anime/34389/Koro-sensei_Quest"
"34403","Hajimete no Gal","6.29","439686","20170712","https://myanimelist.net/anime/34403/Hajimete_no_Gal"
"34414","Nanbaka 2","7.49","113636","20170104","https://myanimelist.net/anime/34414/Nanbaka_2"
"34437","Code Geass: Fukkatsu no Lelouch","7.92","267480","20190209","https://myanimelist.net/anime/34437/Code_Geass__Fukkatsu_no_Lelouch"
"34438","Code Geass: Hangyaku no Lelouch I - Koudou","7.89","84677","20171021","https://myanimelist.net/anime/34438/Code_Geass__Hangyaku_no_Lelouch_I_-_Koudou"
"34439","Code Geass: Hangyaku no Lelouch II - Handou","7.65","62633","20180210","https://myanimelist.net/anime/34439/Code_Geass__Hangyaku_no_Lelouch_II_-_Handou"
"34440","Code Geass: Hangyaku no Lelouch III - Oudou","8.00","78308","20180526","https://myanimelist.net/anime/34440/Code_Geass__Hangyaku_no_Lelouch_III_-_Oudou"
"34449","The Reflection","5.12","28256","20170722","https://myanimelist.net/anime/34449/The_Reflection"
"34451","Kekkai Sensen & Beyond","7.82","369444","20171008","https://myanimelist.net/anime/34451/Kekkai_Sensen___Beyond"
"34494","Sakura Quest","7.39","134177","20170406","https://myanimelist.net/anime/34494/Sakura_Quest"
"34497","Death March kara Hajimaru Isekai Kyousoukyoku","6.48","412370","20180111","https://myanimelist.net/anime/34497/Death_March_kara_Hajimaru_Isekai_Kyousoukyoku"
"34501","Kenka Banchou Otome: Girl Beats Boys","6.43","70947","20170412","https://myanimelist.net/anime/34501/Kenka_Banchou_Otome__Girl_Beats_Boys"
"34525","Centaur no Nayami","6.45","82084","20170709","https://myanimelist.net/anime/34525/Centaur_no_Nayami"
"34548","Cheer Danshi!! Specials","5.87","2459","20161222","https://myanimelist.net/anime/34548/Cheer_Danshi_Specials"
"34565","Jikan no Shihaisha","6.31","63797","20170708","https://myanimelist.net/anime/34565/Jikan_no_Shihaisha"
"34572","Black Clover","8.10","1267427","20171003","https://myanimelist.net/anime/34572/Black_Clover"
"34620","Kono Yo no Hate de Koi wo Utau Shoujo YU-NO","6.57","126446","20190402","https://myanimelist.net/anime/34620/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO"
"34644","Brave Witches: Petersburg Daisenryaku","7.01","9371","20170825","https://myanimelist.net/anime/34644/Brave_Witches__Petersburg_Daisenryaku"
"34753","ChäoS;Child Episode 0","6.24","21137","20170111","https://myanimelist.net/anime/34753/ChäoS_Child_Episode_0"
"34777","91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita","6.89","45980","20170705","https://myanimelist.net/anime/34777/91_Days__Toki_no_Asase_Subete_no_Kinou_Ashita_Mata_Ashita"
"34822","Tsuki ga Kirei","8.10","457439","20170407","https://myanimelist.net/anime/34822/Tsuki_ga_Kirei"
"34834","Hina Logi: From Luck & Logic","6.65","26117","20170701","https://myanimelist.net/anime/34834/Hina_Logi__From_Luck___Logic"
"34863","Zoku Touken Ranbu: Hanamaru","7.30","25702","20180108","https://myanimelist.net/anime/34863/Zoku_Touken_Ranbu__Hanamaru"
"34884","Keijo!!!!!!!! Specials","6.45","21372","20161121","https://myanimelist.net/anime/34884/Keijo_Specials"
"34902","Tsurezure Children","7.60","615883","20170704","https://myanimelist.net/anime/34902/Tsurezure_Children"
"34914","New Game!!","7.72","230165","20170711","https://myanimelist.net/anime/34914/New_Game"
"34973","Love Live! Sunshine!! 2nd Season","7.57","101153","20171007","https://myanimelist.net/anime/34973/Love_Live_Sunshine_2nd_Season"
"35062","Mahoutsukai no Yome","8.07","753479","20171008","https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome"
"35073","Overlord II","7.76","816198","20180109","https://myanimelist.net/anime/35073/Overlord_II"
"35076","Juuni Taisen","6.54","257907","20171003","https://myanimelist.net/anime/35076/Juuni_Taisen"
"35079","Kino no Tabi: The Beautiful World - The Animated Series","7.60","172751","20171006","https://myanimelist.net/anime/35079/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series"
"35134","Koukyoushihen Eureka Seven Hi-Evolution 1","6.27","16111","20170916","https://myanimelist.net/anime/35134/Koukyoushihen_Eureka_Seven_Hi-Evolution_1"
"35135","Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone","6.72","10964","20181110","https://myanimelist.net/anime/35135/Koukyoushihen_Eureka_Seven_Hi-Evolution_2__Anemone"
"35136","Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka","0","10633","20211126","https://myanimelist.net/anime/35136/Koukyoushihen_Eureka_Seven_Hi-Evolution_3__Eureka"
"35145","Kobayashi-san Chi no OO Dragon","7.23","89761","20170315","https://myanimelist.net/anime/35145/Kobayashi-san_Chi_no_OO_Dragon"
"35191","Free! Movie 2: Timeless Medley - Yakusoku","7.63","32677","20170701","https://myanimelist.net/anime/35191/Free_Movie_2__Timeless_Medley_-_Yakusoku"
"35198","Free!: Take Your Marks","7.75","66915","20171028","https://myanimelist.net/anime/35198/Free__Take_Your_Marks"
"35203","Isekai wa Smartphone to Tomo ni.","6.17","442112","20170711","https://myanimelist.net/anime/35203/Isekai_wa_Smartphone_to_Tomo_ni"
"35237","Hajimete no Gal: Hajimete no Bunkasai","6.48","60275","20171226","https://myanimelist.net/anime/35237/Hajimete_no_Gal__Hajimete_no_Bunkasai"
"35241","Konohana Kitan","7.52","131522","20171004","https://myanimelist.net/anime/35241/Konohana_Kitan"
"35248","18if","6.15","51985","20170707","https://myanimelist.net/anime/35248/18if"
"35250","Urahara","5.77","32911","20171004","https://myanimelist.net/anime/35250/Urahara"
"35252","Hatena<U+2606>Illusion","5.38","36975","20200109","https://myanimelist.net/anime/35252/Hatena<U+2606>Illusion"
"35262","Boku no Hero Academia 2nd Season: Hero Note","7.31","164627","20170325","https://myanimelist.net/anime/35262/Boku_no_Hero_Academia_2nd_Season__Hero_Note"
"35330","Poputepipikku","7.27","193316","20180107","https://myanimelist.net/anime/35330/Poputepipikku"
"35363","Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","7.74","181459","20170920","https://myanimelist.net/anime/35363/Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai"
"35369","Seikaisuru Kado: Ninovo","6.69","16820","20170406","https://myanimelist.net/anime/35369/Seikaisuru_Kado__Ninovo"
"35382","Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness","7.97","70735","20170526","https://myanimelist.net/anime/35382/Yuri_on_Ice__Yuri_Plisetsky_GPF_in_Barcelona_EX_-_Welcome_to_The_Madness"
"35413","Imouto sae Ireba Ii.","7.32","285357","20171008","https://myanimelist.net/anime/35413/Imouto_sae_Ireba_Ii"
"35427","Animegataris","6.39","68114","20171008","https://myanimelist.net/anime/35427/Animegataris"
"35434","Konbini Kareshi","6.28","85390","20170707","https://myanimelist.net/anime/35434/Konbini_Kareshi"
"35466","ReLIFE: Kanketsu-hen","8.21","314063","20180321","https://myanimelist.net/anime/35466/ReLIFE__Kanketsu-hen"
"35507","Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV)","7.84","832691","20170712","https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV"
"35559","Sin: Nanatsu no Taizai - Masani Akuma no Shogyou...","5.48","9312","20170513","https://myanimelist.net/anime/35559/Sin__Nanatsu_no_Taizai_-_Masani_Akuma_no_Shogyou"
"35589","Toji no Miko","6.80","71468","20180105","https://myanimelist.net/anime/35589/Toji_no_Miko"
"35720","ACCA: 13-ku Kansatsu-ka Specials","6.81","8829","20170421","https://myanimelist.net/anime/35720/ACCA__13-ku_Kansatsu-ka_Specials"
"35757","Gin no Guardian II","6.54","51608","20180113","https://myanimelist.net/anime/35757/Gin_no_Guardian_II"
"35759","Sidonia no Kishi: Ai Tsumugu Hoshi","7.25","20622","20210604","https://myanimelist.net/anime/35759/Sidonia_no_Kishi__Ai_Tsumugu_Hoshi"
"35760","Shingeki no Kyojin Season 3","8.62","1848121","20180723","https://myanimelist.net/anime/35760/Shingeki_no_Kyojin_Season_3"
"35790","Tate no Yuusha no Nariagari","8.02","1250586","20190109","https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari"
"35821","Chio-chan no Tsuugakuro","7.45","103898","20180706","https://myanimelist.net/anime/35821/Chio-chan_no_Tsuugakuro"
"35823","Demi-chan wa Kataritai: Demi-chan no Natsuyasumi","7.50","75301","20170629","https://myanimelist.net/anime/35823/Demi-chan_wa_Kataritai__Demi-chan_no_Natsuyasumi"
"35835","RErideD: Tokigoe no Derrida","5.69","37692","20180922","https://myanimelist.net/anime/35835/RErideD__Tokigoe_no_Derrida"
"35847","SSSS.Gridman","7.14","254944","20181007","https://myanimelist.net/anime/35847/SSSSGridman"
"35849","Darling in the FranXX","7.25","1358230","20180113","https://myanimelist.net/anime/35849/Darling_in_the_FranXX"
"35860","Karakai Jouzu no Takagi-san","7.72","487671","20180108","https://myanimelist.net/anime/35860/Karakai_Jouzu_no_Takagi-san"
"35889","Hakata Tonkotsu Ramens","7.39","137677","20180112","https://myanimelist.net/anime/35889/Hakata_Tonkotsu_Ramens"
"35964","Basilisk: Ouka Ninpouchou","5.50","33205","20180109","https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou"
"35972","Fairy Tail: Final Series","7.54","416989","20181007","https://myanimelist.net/anime/35972/Fairy_Tail__Final_Series"
"35983","Harukana Receive","6.67","96615","20180706","https://myanimelist.net/anime/35983/Harukana_Receive"
"35994","Satsuriku no Tenshi","6.94","539282","20180706","https://myanimelist.net/anime/35994/Satsuriku_no_Tenshi"
"36027","Ousama Game The Animation","5.02","210295","20171005","https://myanimelist.net/anime/36027/Ousama_Game_The_Animation"
"36028","Golden Kamuy","7.86","291574","20180409","https://myanimelist.net/anime/36028/Golden_Kamuy"
"36029","Hakyuu Houshin Engi","5.37","19066","20180112","https://myanimelist.net/anime/36029/Hakyuu_Houshin_Engi"
"36037","Senran Kagura Shinovi Master: Tokyo Youma-hen","6.30","36616","20181013","https://myanimelist.net/anime/36037/Senran_Kagura_Shinovi_Master__Tokyo_Youma-hen"
"36038","Net-juu no Susume","7.58","398512","20171010","https://myanimelist.net/anime/36038/Net-juu_no_Susume"
"36043","Net-juu no Susume Special","7.37","92112","20171208","https://myanimelist.net/anime/36043/Net-juu_no_Susume_Special"
"36049","Dagashi Kashi 2","6.84","141309","20180112","https://myanimelist.net/anime/36049/Dagashi_Kashi_2"
"36124","Itou Junji: Collection","6.33","129854","20180105","https://myanimelist.net/anime/36124/Itou_Junji__Collection"
"36144","Garo: Vanishing Line","7.15","67679","20171007","https://myanimelist.net/anime/36144/Garo__Vanishing_Line"
"36215","One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken","7.89","30272","20170826","https://myanimelist.net/anime/36215/One_Piece__Episode_of_East_Blue_-_Luffy_to_4-nin_no_Nakama_no_Daibouken"
"36267","Uchuu Senkan Tiramisù","6.37","25669","20180403","https://myanimelist.net/anime/36267/Uchuu_Senkan_Tiramisù"
"36296","Hinamatsuri (TV)","8.17","425496","20180406","https://myanimelist.net/anime/36296/Hinamatsuri_TV"
"36407","Kenja no Mago","6.60","458358","20190410","https://myanimelist.net/anime/36407/Kenja_no_Mago"
"36432","Toaru Majutsu no Index III","6.79","213392","20181005","https://myanimelist.net/anime/36432/Toaru_Majutsu_no_Index_III"
"36456","Boku no Hero Academia 3rd Season","8.11","1820408","20180407","https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season"
"36458","Soukou Musume Senki","5.75","12377","20210107","https://myanimelist.net/anime/36458/Soukou_Musume_Senki"
"36510","Ulysses: Jehanne Darc to Renkin no Kishi","5.33","83343","20181007","https://myanimelist.net/anime/36510/Ulysses__Jehanne_Darc_to_Renkin_no_Kishi"
"36511","Tokyo Ghoul:re","6.39","962426","20180403","https://myanimelist.net/anime/36511/Tokyo_Ghoul_re"
"36515","Dies Irae: To the Ring Reincarnation","6.00","19476","20180701","https://myanimelist.net/anime/36515/Dies_Irae__To_the_Ring_Reincarnation"
"36524","Dies Irae: Reimei","5.34","22757","20171007","https://myanimelist.net/anime/36524/Dies_Irae__Reimei"
"36616","Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha","7.31","75992","20180318","https://myanimelist.net/anime/36616/Mob_Psycho_100__Reigen_-_Shirarezaru_Kiseki_no_Reinouryokusha"
"36633","Date A Live III","7.17","307678","20190111","https://myanimelist.net/anime/36633/Date_A_Live_III"
"36702","Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou","7.78","54143","20180113","https://myanimelist.net/anime/36702/Shingeki_no_Kyojin_Season_2_Movie__Kakusei_no_Houkou"
"36704","Free!: Dive to the Future","7.61","154490","20180712","https://myanimelist.net/anime/36704/Free__Dive_to_the_Future"
"36754","Kakuriyo no Yadomeshi","7.52","131633","20180402","https://myanimelist.net/anime/36754/Kakuriyo_no_Yadomeshi"
"36817","Sunohara-sou no Kanrinin-san","6.82","125386","20180705","https://myanimelist.net/anime/36817/Sunohara-sou_no_Kanrinin-san"
"36882","Arifureta Shokugyou de Sekai Saikyou","6.66","520350","20190708","https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou"
"36896","Boku no Hero Academia the Movie 1: Futari no Hero","7.60","613009","20180803","https://myanimelist.net/anime/36896/Boku_no_Hero_Academia_the_Movie_1__Futari_no_Hero"
"36946","Dragon Ball Super: Broly","8.12","298180","20181214","https://myanimelist.net/anime/36946/Dragon_Ball_Super__Broly"
"36951","Yuu<U+2606>Yuu<U+2606>Hakusho: Two Shots/Noru ka Soru ka","7.41","17951","20181026","https://myanimelist.net/anime/36951/Yuu<U+2606>Yuu<U+2606>Hakusho__Two_Shots_Noru_ka_Soru_ka"
"37007","Hinomaruzumou","7.57","102334","20181005","https://myanimelist.net/anime/37007/Hinomaruzumou"
"37027","Love Live! Sunshine!! The School Idol Movie: Over the Rainbow","7.61","36483","20190104","https://myanimelist.net/anime/37027/Love_Live_Sunshine_The_School_Idol_Movie__Over_the_Rainbow"
"37202","Radiant","6.87","177905","20181006","https://myanimelist.net/anime/37202/Radiant"
"37210","Isekai Maou to Shoukan Shoujo no Dorei Majutsu","6.90","590470","20180705","https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu"
"37259","Hanebado!","6.87","142640","20180702","https://myanimelist.net/anime/37259/Hanebado"
"37345","Plunderer","6.58","318216","20200109","https://myanimelist.net/anime/37345/Plunderer"
"37349","Goblin Slayer","7.42","905098","20181007","https://myanimelist.net/anime/37349/Goblin_Slayer"
"37426","Sarazanmai","7.51","115980","20190412","https://myanimelist.net/anime/37426/Sarazanmai"
"37430","Tensei shitara Slime Datta Ken","8.13","1100742","20181002","https://myanimelist.net/anime/37430/Tensei_shitara_Slime_Datta_Ken"
"37446","Hyakuren no Haou to Seiyaku no Valkyria","5.71","158975","20180708","https://myanimelist.net/anime/37446/Hyakuren_no_Haou_to_Seiyaku_no_Valkyria"
"37451","Boogiepop wa Warawanai (2019)","7.09","199667","20190104","https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai_2019"
"37487","Muhyo to Rouji no Mahouritsu Soudan Jimusho","6.71","46846","20180803","https://myanimelist.net/anime/37487/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho"
"37490","Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2","7.16","33145","20181006","https://myanimelist.net/anime/37490/Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari_Season_2"
"37492","Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio","7.17","84943","20181221","https://myanimelist.net/anime/37492/Steins_Gate_0__Kesshou_Takei_no_Valentine_-_Bittersweet_Intermedio"
"37496","Double Decker! Doug & Kirill","6.83","33654","20180930","https://myanimelist.net/anime/37496/Double_Decker_Doug___Kirill"
"37510","Mob Psycho 100 II","8.81","1170302","20190107","https://myanimelist.net/anime/37510/Mob_Psycho_100_II"
"37576","Majutsushi Orphen Hagure Tabi","5.81","59005","20200107","https://myanimelist.net/anime/37576/Majutsushi_Orphen_Hagure_Tabi"
"37587","Lapis Re:LiGHTs","6.65","37647","20200704","https://myanimelist.net/anime/37587/Lapis_Re_LiGHTs"
"37599","Magatsu Wahrheit: Zuerst","6.57","32087","20201013","https://myanimelist.net/anime/37599/Magatsu_Wahrheit__Zuerst"
"37601","Lord of Vermilion: Guren no Ou","5.34","39106","20180714","https://myanimelist.net/anime/37601/Lord_of_Vermilion__Guren_no_Ou"
"37675","Overlord III","7.92","708248","20180710","https://myanimelist.net/anime/37675/Overlord_III"
"37719","High School DxD Hero: Taiikukan-ura no Holy","6.91","76190","20180410","https://myanimelist.net/anime/37719/High_School_DxD_Hero__Taiikukan-ura_no_Holy"
"37799","Tokyo Ghoul:re 2nd Season","6.39","689977","20181009","https://myanimelist.net/anime/37799/Tokyo_Ghoul_re_2nd_Season"
"37823","Conception","4.62","103379","20181010","https://myanimelist.net/anime/37823/Conception"
"37866","Uchuu Senkan Tiramisù Specials","6.35","3296","20180627","https://myanimelist.net/anime/37866/Uchuu_Senkan_Tiramisù_Specials"
"37890","Oshi ga Budoukan Ittekuretara Shinu","7.43","35202","20200110","https://myanimelist.net/anime/37890/Oshi_ga_Budoukan_Ittekuretara_Shinu"
"37902","One Piece: Episode of Sorajima","7.15","23951","20180825","https://myanimelist.net/anime/37902/One_Piece__Episode_of_Sorajima"
"37926","Nakanohito Genome [Jikkyouchuu]","6.88","110109","20190707","https://myanimelist.net/anime/37926/Nakanohito_Genome_Jikkyouchuu"
"37952","Shoumetsu Toshi","5.45","59341","20190407","https://myanimelist.net/anime/37952/Shoumetsu_Toshi"
"37958","Fukigen na Mononokean Tsuzuki","7.57","43714","20190105","https://myanimelist.net/anime/37958/Fukigen_na_Mononokean_Tsuzuki"
"37964","Mayonaka no Occult Koumuin","6.72","57218","20190408","https://myanimelist.net/anime/37964/Mayonaka_no_Occult_Koumuin"
"37972","Hoshiai no Sora","7.59","163711","20191011","https://myanimelist.net/anime/37972/Hoshiai_no_Sora"
"37976","Zombieland Saga","7.52","418489","20181004","https://myanimelist.net/anime/37976/Zombieland_Saga"
"37979","Mahou Shoujo Tokushusen Asuka","6.34","72621","20190112","https://myanimelist.net/anime/37979/Mahou_Shoujo_Tokushusen_Asuka"
"37987","Violet Evergarden Movie","8.96","394791","20200918","https://myanimelist.net/anime/37987/Violet_Evergarden_Movie"
"37988","Uchuu Senkan Tiramisù II","6.53","8804","20181002","https://myanimelist.net/anime/37988/Uchuu_Senkan_Tiramisù_II"
"37989","Golden Kamuy 2nd Season","8.23","152826","20181008","https://myanimelist.net/anime/37989/Golden_Kamuy_2nd_Season"
"38004","Strike Witches: 501 Butai Hasshin Shimasu!","6.56","16245","20190410","https://myanimelist.net/anime/38004/Strike_Witches__501_Butai_Hasshin_Shimasu"
"38005","Strike Witches: Road to Berlin","7.33","21073","20201008","https://myanimelist.net/anime/38005/Strike_Witches__Road_to_Berlin"
"38062","Endro~!","6.92","66330","20190113","https://myanimelist.net/anime/38062/Endro"
"38080","Kono Oto Tomare!","7.90","223617","20190407","https://myanimelist.net/anime/38080/Kono_Oto_Tomare"
"38098","Mix","7.23","19923","20190406","https://myanimelist.net/anime/38098/Mix"
"38101","5-toubun no Hanayome","7.68","732326","20190111","https://myanimelist.net/anime/38101/5-toubun_no_Hanayome"
"38145","Doukyonin wa Hiza, Tokidoki, Atama no Ue.","7.74","162259","20190109","https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue"
"38149","Full Metal Panic! Invisible Victory Intermission","6.28","5514","20180511","https://myanimelist.net/anime/38149/Full_Metal_Panic_Invisible_Victory_Intermission"
"38161","Kabukichou Sherlock","6.90","75833","20191012","https://myanimelist.net/anime/38161/Kabukichou_Sherlock"
"38162","Rinshi!! Ekoda-chan","5.53","9864","20190109","https://myanimelist.net/anime/38162/Rinshi_Ekoda-chan"
"38234","One Piece Movie 14: Stampede","8.23","123887","20190809","https://myanimelist.net/anime/38234/One_Piece_Movie_14__Stampede"
"38268","Hangyakusei Million Arthur 2nd Season","6.30","15487","20190404","https://myanimelist.net/anime/38268/Hangyakusei_Million_Arthur_2nd_Season"
"38276","Houkago Saikoro Club","6.70","42296","20191003","https://myanimelist.net/anime/38276/Houkago_Saikoro_Club"
"38297","Maou-sama, Retry!","6.54","192957","20190704","https://myanimelist.net/anime/38297/Maou-sama_Retry"
"38328","Azur Lane","6.29","139150","20191003","https://myanimelist.net/anime/38328/Azur_Lane"
